,0,1,2,3
7846,0.0,0.547,20.0,0.0
7847,1.0,1.564,151.0,7.04
7848,0.0,0.176,5.0,0.0
7849,0.0,0.141,7.0,1.27
7850,0.0,0.189,12.0,0.0
7851,0.0,0.189,12.0,0.0
7852,2.0,0.379,27.0,4.42
7853,2.0,0.406,35.0,2.32
7854,0.0,0.208,8.0,2.16
7855,2.0,0.379,27.0,4.42
7856,2.0,0.379,27.0,4.42
7857,0.0,0.261,8.0,0.0
7858,0.0,0.106,2.0,0.0
7859,3.0,0.343,18.0,0.0
7860,0.0,0.601,47.0,3.29
7861,1.0,1.638,270.0,7.53
7862,3.0,0.282,80.0,1.04
7863,3.0,0.328,82.0,2.12
7864,1.0,4.659,177.0,9.35
7865,0.0,0.326,189.0,4.4
7866,4.0,0.21,58.0,0.77
7867,4.0,0.1,1.0,1.0
7868,1.0,1.446,142.0,4.84
7869,2.0,0.819,39.0,2.11
7870,1.0,0.948,115.0,5.19
7871,1.0,0.905,69.0,3.48
7872,0.0,0.149,12.0,0.0
7873,0.0,0.11,2.0,0.45
7874,0.0,0.11,2.0,0.45
7875,0.0,1.0,0.0,0.0
7876,1.0,1.899,60.0,4.16
7877,0.0,0.326,189.0,4.4
7878,0.0,0.326,189.0,4.4
7879,1.0,0.798,135.0,5.93
7880,1.0,1.468,214.0,7.32
7881,1.0,0.728,59.0,4.54
7882,0.0,0.133,18.0,0.0
7883,0.0,0.168,5.0,0.65
7884,0.0,0.627,17.0,0.0
7885,1.0,1.498,114.0,2.49
7886,0.0,0.35,18.0,2.17
7887,1.0,0.99,332.0,3.04
7888,1.0,1.199,143.0,3.21
7889,1.0,0.84,51.0,2.92
7890,0.0,0.326,189.0,4.4
7891,1.0,0.672,83.0,7.1
7892,1.0,3.599,390.0,7.14
7893,0.0,0.123,7.0,0.52
7894,2.0,0.379,27.0,4.42
7895,0.0,0.118,11.0,0.54
7896,0.0,0.118,11.0,0.54
7897,1.0,0.846,169.0,3.56
7898,0.0,0.536,33.0,0.0
7899,0.0,0.11,2.0,0.45
7900,0.0,0.11,2.0,0.45
7901,0.0,0.17,13.0,1.64
7902,0.0,0.108,3.0,0.54
7903,1.0,0.907,136.0,5.3
7904,2.0,0.355,62.0,2.0
7905,0.0,0.93,13.0,6.51
7906,2.0,0.446,43.0,3.07
7907,0.0,0.279,30.0,0.0
7908,3.0,0.3,33.0,1.72
7909,1.0,0.734,114.0,2.89
7910,3.0,0.328,82.0,2.12
7911,0.0,0.384,19.0,2.53
7912,1.0,0.972,145.0,4.31
7913,4.0,0.21,58.0,0.77
7914,0.0,0.326,189.0,4.4
7915,0.0,0.278,15.0,4.51
7916,1.0,1.107,29.0,2.18
7917,0.0,0.141,7.0,1.27
7918,0.0,0.964,19.0,9.93
7919,0.0,0.195,32.0,0.86
7920,1.0,4.954,255.0,5.04
7921,0.0,0.326,189.0,4.4
7922,1.0,0.718,55.0,3.17
7923,0.0,0.326,189.0,4.4
7924,0.0,0.153,10.0,0.0
7925,1.0,5.619,50.0,18.49
7926,1.0,0.699,20.0,0.89
7927,0.0,0.602,88.0,3.13
7928,0.0,0.326,189.0,4.4
7929,0.0,0.187,19.0,1.13
7930,0.0,0.479,45.0,4.21
7931,0.0,0.191,12.0,0.0
7932,0.0,0.17,7.0,2.45
7933,0.0,0.11,2.0,0.45
7934,0.0,0.134,13.0,0.0
7935,1.0,1.382,89.0,6.01
7936,0.0,0.326,189.0,4.4
7937,0.0,0.133,18.0,0.0
7938,3.0,0.282,80.0,1.04
7939,0.0,0.14,7.0,0.0
7940,0.0,0.326,9.0,4.88
7941,2.0,0.379,27.0,4.42
7942,1.0,1.016,40.0,4.11
7943,1.0,0.655,53.0,4.72
7944,0.0,0.326,189.0,4.4
7945,1.0,1.005,144.0,8.0
7946,0.0,0.11,2.0,0.45
7947,0.0,0.11,2.0,0.45
7948,1.0,2.108,178.0,7.83
7949,2.0,0.416,88.0,2.87
7950,0.0,0.326,189.0,4.4
7951,0.0,0.597,123.0,3.02
7952,1.0,1.123,56.0,6.54
7953,4.0,0.21,58.0,0.77
7954,1.0,0.679,101.0,3.47
7955,0.0,0.326,189.0,4.4
7956,1.0,0.654,44.0,3.45
7957,0.0,0.326,189.0,4.4
7958,2.0,0.277,34.0,2.81
7959,0.0,0.334,22.0,1.85
7960,4.0,0.1,1.0,1.0
7961,0.0,0.314,86.0,3.4
7962,0.0,0.326,189.0,4.4
7963,0.0,0.153,10.0,0.0
7964,3.0,0.666,75.0,1.91
7965,0.0,0.314,86.0,3.4
7966,0.0,0.511,33.0,6.42
7967,1.0,3.259,364.0,6.82
7968,1.0,1.239,50.0,3.43
7969,1.0,2.887,135.0,13.28
7970,3.0,0.328,82.0,2.12
7971,1.0,1.36,174.0,8.78
7972,0.0,0.251,14.0,0.0
7973,0.0,0.237,12.0,0.0
7974,0.0,0.354,12.0,5.47
7975,0.0,0.185,20.0,0.56
7976,1.0,2.027,159.0,9.72
7977,0.0,0.219,4.0,1.19
7978,0.0,0.448,13.0,0.0
7979,1.0,0.679,101.0,3.47
7980,0.0,0.166,5.0,1.05
7981,0.0,0.141,7.0,1.27
7982,4.0,0.1,1.0,1.0
7983,0.0,0.11,2.0,0.45
7984,0.0,0.11,2.0,0.45
7985,0.0,0.141,7.0,1.27
7986,0.0,0.141,7.0,1.27
7987,0.0,0.134,13.0,0.0
7988,1.0,0.846,169.0,3.56
7989,0.0,0.3,17.0,0.0
7990,0.0,0.314,86.0,3.4
7991,0.0,0.512,37.0,0.0
7992,0.0,0.153,10.0,0.0
7993,0.0,0.314,86.0,3.4
7994,2.0,0.379,27.0,4.42
7995,0.0,0.141,7.0,1.27
7996,0.0,0.185,20.0,0.56
7997,0.0,0.546,163.0,4.65
7998,4.0,0.1,1.0,1.0
7999,0.0,0.319,77.0,1.88
8000,0.0,1.0,0.0,0.0
8001,0.0,4.392,1.0,0.0
8002,0.0,0.476,36.0,2.94
8003,0.0,0.424,9.0,2.1
8004,0.0,0.222,28.0,0.99
8005,1.0,0.733,122.0,5.17
8006,0.0,0.269,19.0,0.0
8007,0.0,0.135,19.0,0.0
8008,0.0,0.129,5.0,0.68
8009,0.0,0.129,5.0,0.68
8010,0.0,0.272,60.0,2.26
8011,0.0,0.602,88.0,3.13
8012,1.0,0.685,79.0,5.23
8013,1.0,0.653,90.0,4.46
8014,0.0,0.168,5.0,0.65
8015,0.0,0.949,164.0,5.61
8016,0.0,0.326,189.0,4.4
8017,0.0,0.198,6.0,0.0
8018,0.0,0.2,5.0,1.89
8019,0.0,0.269,19.0,0.0
8020,0.0,0.406,12.0,0.0
8021,1.0,1.235,169.0,3.47
8022,0.0,0.11,2.0,0.45
8023,3.0,0.247,46.0,1.82
8024,0.0,0.11,2.0,0.45
8025,0.0,0.168,5.0,2.42
8026,1.0,1.005,144.0,8.0
8027,1.0,0.679,101.0,3.47
8028,1.0,0.679,101.0,3.47
8029,2.0,1.301,98.0,2.1
8030,1.0,1.027,61.0,2.99
8031,1.0,0.666,36.0,3.24
8032,1.0,3.259,364.0,6.82
8033,0.0,0.602,88.0,3.13
8034,0.0,0.326,189.0,4.4
8035,1.0,0.684,43.0,3.39
8036,1.0,1.614,150.0,4.69
8037,0.0,0.128,3.0,0.55
8038,3.0,0.199,5.0,2.09
8039,1.0,1.057,103.0,7.05
8040,3.0,0.317,12.0,0.31
8041,1.0,0.915,34.0,5.08
8042,0.0,0.153,10.0,0.0
8043,4.0,0.1,1.0,1.0
8044,1.0,1.778,288.0,12.87
8045,2.0,0.379,27.0,4.42
8046,0.0,0.11,2.0,0.45
8047,1.0,2.079,163.0,19.16
8048,1.0,1.148,200.0,5.2
8049,1.0,1.563,160.0,4.4
8050,0.0,0.326,189.0,4.4
8051,1.0,2.887,135.0,13.28
8052,1.0,0.929,59.0,4.63
8053,1.0,3.259,364.0,6.82
8054,0.0,0.326,189.0,4.4
8055,0.0,0.11,2.0,0.45
8056,0.0,0.219,22.0,0.0
8057,1.0,0.686,92.0,3.54
8058,0.0,0.101,0.0,0.0
8059,1.0,1.0,51.0,1.69
8060,0.0,0.251,14.0,0.0
8061,1.0,1.591,153.0,8.41
8062,0.0,0.108,3.0,0.54
8063,0.0,0.11,2.0,0.45
8064,0.0,0.11,2.0,0.45
8065,4.0,0.125,1.0,0.0
8066,1.0,0.718,55.0,3.17
8067,1.0,0.98,87.0,6.69
8068,0.0,0.836,28.0,0.0
8069,0.0,0.584,21.0,0.0
8070,1.0,0.873,29.0,1.79
8071,1.0,0.94,90.0,4.35
8072,2.0,0.547,32.0,4.33
8073,0.0,0.174,9.0,0.0
8074,0.0,4.392,1.0,0.0
8075,3.0,0.179,4.0,0.93
8076,0.0,0.597,123.0,3.02
8077,0.0,0.597,123.0,3.02
8078,0.0,0.915,187.0,5.75
8079,0.0,0.101,0.0,0.0
8080,0.0,0.189,12.0,0.0
8081,0.0,0.153,10.0,0.0
8082,0.0,0.251,14.0,0.0
8083,0.0,0.602,88.0,3.13
8084,0.0,0.184,12.0,0.0
8085,1.0,9.027,248.0,11.71
8086,4.0,0.101,1.0,0.0
8087,0.0,0.339,64.0,2.75
8088,1.0,1.498,114.0,2.49
8089,2.0,0.947,110.0,2.78
8090,0.0,0.269,39.0,1.22
8091,0.0,0.241,12.0,0.0
8092,1.0,0.558,49.0,3.98
8093,1.0,3.811,372.0,25.54
8094,0.0,0.448,13.0,0.0
8095,0.0,0.153,10.0,0.0
8096,2.0,0.384,42.0,2.02
8097,2.0,0.317,88.0,2.13
8098,1.0,1.778,288.0,12.87
8099,0.0,0.219,4.0,1.19
8100,0.0,0.153,10.0,0.0
8101,0.0,0.326,189.0,4.4
8102,1.0,1.218,129.0,8.83
8103,1.0,3.811,372.0,25.54
8104,0.0,1.122,96.0,7.95
8105,1.0,0.603,29.0,6.03
8106,3.0,0.292,29.0,2.17
8107,0.0,0.326,189.0,4.4
8108,1.0,0.672,83.0,7.1
8109,4.0,0.21,58.0,0.77
8110,1.0,0.667,152.0,4.59
8111,1.0,0.686,92.0,3.54
8112,1.0,1.235,169.0,3.47
8113,1.0,1.235,169.0,3.47
8114,0.0,0.133,2.0,0.5
8115,0.0,0.191,13.0,0.92
8116,0.0,0.448,13.0,0.0
8117,0.0,0.511,26.0,3.1
8118,0.0,0.279,30.0,0.0
8119,4.0,0.1,1.0,1.0
8120,1.0,1.123,56.0,6.54
8121,0.0,0.11,2.0,0.45
8122,0.0,0.106,2.0,0.0
8123,1.0,3.259,364.0,6.82
8124,2.0,0.416,88.0,2.87
8125,0.0,0.339,11.0,2.99
8126,1.0,0.818,15.0,2.76
8127,0.0,0.204,8.0,0.0
8128,1.0,0.929,59.0,4.63
8129,4.0,0.1,1.0,1.0
8130,0.0,0.11,2.0,0.45
8131,0.0,0.153,10.0,0.0
8132,1.0,1.473,180.0,4.21
8133,0.0,0.108,3.0,0.54
8134,1.0,0.76,139.0,4.19
8135,0.0,0.34,22.0,0.0
8136,0.0,0.249,11.0,3.22
8137,4.0,0.101,1.0,0.0
8138,3.0,0.199,5.0,2.09
8139,0.0,0.299,16.0,0.0
8140,0.0,0.171,15.0,2.53
8141,0.0,0.469,24.0,8.48
8142,0.0,0.498,47.0,2.64
8143,0.0,0.134,13.0,0.0
8144,1.0,2.628,182.0,4.71
8145,0.0,0.597,123.0,3.02
8146,0.0,0.129,3.0,0.0
8147,0.0,0.269,19.0,0.0
8148,3.0,0.199,5.0,2.09
8149,4.0,0.21,58.0,0.77
8150,0.0,0.255,10.0,0.0
8151,0.0,0.266,16.0,0.0
8152,0.0,0.189,12.0,0.0
8153,0.0,0.108,3.0,0.54
8154,0.0,0.254,83.0,1.31
8155,0.0,0.254,83.0,1.31
8156,0.0,0.133,18.0,0.0
8157,0.0,0.184,12.0,0.0
8158,0.0,0.867,10.0,0.0
8159,0.0,0.469,24.0,8.48
8160,0.0,0.314,86.0,3.4
8161,0.0,0.191,12.0,0.0
8162,0.0,0.326,189.0,4.4
8163,0.0,0.133,18.0,0.0
8164,0.0,0.512,37.0,0.0
8165,0.0,0.319,77.0,1.88
8166,0.0,0.326,9.0,4.88
8167,0.0,0.597,123.0,3.02
8168,0.0,0.272,60.0,2.26
8169,1.0,0.894,45.0,5.33
8170,0.0,0.299,16.0,0.0
8171,0.0,0.11,2.0,0.45
8172,0.0,0.314,86.0,3.4
8173,1.0,1.365,178.0,7.8
8174,1.0,1.148,200.0,5.2
8175,3.0,0.282,80.0,1.04
8176,1.0,1.614,150.0,4.69
8177,0.0,0.118,11.0,0.54
8178,0.0,0.118,11.0,0.54
8179,0.0,0.11,2.0,0.45
8180,0.0,1.023,176.0,6.03
8181,0.0,0.11,2.0,0.45
8182,0.0,0.283,13.0,0.0
8183,0.0,0.277,29.0,1.27
8184,1.0,0.641,78.0,3.29
8185,0.0,0.314,86.0,3.4
8186,0.0,0.314,86.0,3.4
8187,0.0,0.254,83.0,1.31
8188,2.0,0.578,120.0,3.71
8189,0.0,0.126,2.0,0.17
8190,2.0,0.536,90.0,5.82
8191,1.0,0.825,22.0,3.87
8192,2.0,0.416,88.0,2.87
8193,0.0,0.139,11.0,1.18
8194,0.0,0.11,2.0,0.45
8195,4.0,0.1,1.0,1.0
8196,1.0,0.558,49.0,3.98
8197,0.0,0.11,2.0,0.45
8198,0.0,0.326,189.0,4.4
8199,0.0,0.326,189.0,4.4
8200,1.0,1.274,79.0,6.77
8201,1.0,1.022,174.0,5.4
8202,0.0,0.339,66.0,1.63
8203,0.0,0.174,9.0,0.0
8204,0.0,0.469,24.0,8.48
8205,1.0,1.567,208.0,3.51
8206,1.0,1.567,208.0,3.51
8207,1.0,1.123,56.0,6.54
8208,2.0,0.379,27.0,4.42
8209,1.0,2.628,182.0,4.71
8210,0.0,0.11,2.0,0.45
8211,0.0,0.11,2.0,0.45
8212,0.0,0.11,2.0,0.45
8213,0.0,0.326,189.0,4.4
8214,0.0,0.135,8.0,0.22
8215,1.0,0.924,102.0,6.27
8216,1.0,1.005,144.0,8.0
8217,2.0,0.578,120.0,3.71
8218,2.0,0.349,92.0,2.85
8219,1.0,0.581,64.0,2.9
8220,1.0,0.581,64.0,2.9
8221,1.0,1.005,144.0,8.0
8222,0.0,0.191,12.0,0.0
8223,1.0,1.057,103.0,7.05
8224,1.0,2.195,216.0,2.87
8225,0.0,0.11,2.0,0.45
8226,0.0,0.278,15.0,4.51
8227,0.0,0.11,2.0,0.45
8228,0.0,0.191,12.0,0.0
8229,1.0,0.894,45.0,5.33
8230,1.0,3.811,372.0,25.54
8231,0.0,0.602,88.0,3.13
8232,0.0,0.17,11.0,0.0
8233,0.0,0.25,15.0,1.69
8234,0.0,1.122,96.0,7.95
8235,0.0,0.314,86.0,3.4
8236,0.0,0.11,2.0,0.45
8237,0.0,0.326,189.0,4.4
8238,0.0,0.11,2.0,0.45
8239,1.0,0.655,53.0,4.72
8240,0.0,0.511,26.0,3.1
8241,2.0,0.416,88.0,2.87
8242,2.0,0.59,69.0,3.54
8243,0.0,0.286,15.0,0.0
8244,0.0,0.498,47.0,2.64
8245,1.0,0.948,115.0,5.19
8246,1.0,2.757,187.0,5.43
8247,4.0,0.1,1.0,1.0
8248,0.0,0.506,28.0,6.48
8249,0.0,0.216,9.0,0.0
8250,0.0,0.323,10.0,0.0
8251,1.0,0.534,68.0,4.35
8252,0.0,0.11,2.0,0.45
8253,2.0,0.593,98.0,3.05
8254,1.0,0.858,87.0,3.93
8255,1.0,2.882,212.0,12.51
8256,0.0,0.11,2.0,0.45
8257,0.0,0.251,14.0,0.0
8258,4.0,0.218,17.0,1.12
8259,0.0,0.342,12.0,0.0
8260,0.0,0.259,42.0,1.31
8261,0.0,0.11,2.0,0.45
8262,0.0,0.11,2.0,0.45
8263,0.0,0.326,189.0,4.4
8264,0.0,0.597,123.0,3.02
8265,0.0,0.323,43.0,0.89
8266,1.0,0.956,25.0,4.75
8267,1.0,1.005,144.0,8.0
8268,3.0,0.247,46.0,1.82
8269,0.0,0.178,6.0,2.0
8270,0.0,0.497,28.0,4.68
8271,0.0,0.3,17.0,0.0
8272,0.0,0.11,2.0,0.45
8273,0.0,0.106,2.0,0.0
8274,2.0,0.59,69.0,3.54
8275,0.0,0.161,4.0,3.06
8276,0.0,0.326,189.0,4.4
8277,0.0,0.326,189.0,4.4
8278,1.0,0.334,7.0,0.36
8279,0.0,0.299,16.0,0.0
8280,0.0,4.392,1.0,0.0
8281,4.0,0.1,1.0,1.0
8282,3.0,0.169,18.0,0.83
8283,0.0,0.102,60.0,0.0
8284,2.0,0.478,29.0,2.06
8285,0.0,0.106,5.0,0.0
8286,1.0,0.581,64.0,2.9
8287,2.0,0.597,78.0,4.94
8288,0.0,0.19,13.0,1.1
8289,0.0,0.469,24.0,8.48
8290,0.0,0.469,24.0,8.48
8291,0.0,0.11,2.0,0.45
8292,1.0,0.679,101.0,3.47
8293,0.0,0.212,21.0,0.93
8294,1.0,0.884,94.0,5.59
8295,1.0,2.887,135.0,13.28
8296,4.0,0.171,27.0,1.24
8297,0.0,0.11,2.0,0.45
8298,0.0,0.314,86.0,3.4
8299,0.0,0.171,15.0,2.53
8300,1.0,1.309,67.0,8.01
8301,0.0,0.601,47.0,3.29
8302,0.0,0.11,2.0,0.45
8303,1.0,0.919,44.0,2.87
8304,1.0,2.489,294.0,9.66
8305,0.0,0.565,10.0,0.99
8306,0.0,0.139,11.0,1.18
8307,0.0,0.326,189.0,4.4
8308,0.0,0.326,189.0,4.4
8309,0.0,1.0,33.0,0.0
8310,0.0,0.298,33.0,1.13
8311,2.0,0.404,19.0,2.6
8312,0.0,0.11,2.0,0.45
8313,2.0,0.687,67.0,4.32
8314,1.0,2.489,294.0,9.66
8315,0.0,1.033,39.0,0.0
8316,0.0,0.278,15.0,4.51
8317,0.0,0.298,6.0,4.45
8318,0.0,1.049,27.0,0.0
8319,1.0,1.005,144.0,8.0
8320,1.0,0.975,104.0,6.33
8321,0.0,0.134,10.0,0.3
8322,1.0,0.728,59.0,4.54
8323,0.0,0.545,124.0,3.52
8324,0.0,0.469,24.0,8.48
8325,0.0,0.106,5.0,0.0
8326,0.0,0.597,123.0,3.02
8327,2.0,0.536,90.0,5.82
8328,1.0,0.959,6.0,4.11
8329,0.0,0.469,24.0,8.48
8330,0.0,0.269,19.0,0.0
8331,4.0,0.21,58.0,0.77
8332,1.0,0.946,134.0,5.5
8333,1.0,0.946,134.0,5.5
8334,3.0,0.247,46.0,1.82
8335,0.0,0.11,2.0,0.45
8336,0.0,0.11,2.0,0.45
8337,2.0,0.379,27.0,4.42
8338,2.0,0.379,27.0,4.42
8339,0.0,0.255,13.0,1.96
8340,0.0,0.469,24.0,8.48
8341,1.0,0.641,78.0,3.29
8342,0.0,0.194,7.0,0.0
8343,0.0,0.278,15.0,4.51
8344,1.0,0.733,122.0,5.17
8345,2.0,0.536,90.0,5.82
8346,1.0,2.383,287.0,15.15
8347,0.0,0.498,47.0,2.64
8348,0.0,0.269,19.0,0.0
8349,3.0,0.282,80.0,1.04
8350,3.0,0.282,80.0,1.04
8351,0.0,0.406,12.0,0.0
8352,0.0,0.498,47.0,2.64
8353,0.0,4.392,1.0,0.0
8354,0.0,0.326,189.0,4.4
8355,0.0,0.11,2.0,0.45
8356,0.0,0.326,189.0,4.4
8357,0.0,0.314,86.0,3.4
8358,2.0,0.609,75.0,5.42
8359,0.0,0.601,47.0,3.29
8360,0.0,0.11,2.0,0.45
8361,3.0,0.226,34.0,0.61
8362,1.0,0.926,49.0,4.33
8363,3.0,0.247,46.0,1.82
8364,3.0,0.2,49.0,0.84
8365,0.0,0.11,2.0,0.45
8366,3.0,0.282,80.0,1.04
8367,0.0,0.159,3.0,2.0
8368,1.0,2.027,159.0,9.72
8369,0.0,0.326,189.0,4.4
8370,0.0,0.326,189.0,4.4
8371,0.0,0.326,189.0,4.4
8372,0.0,0.319,18.0,0.0
8373,0.0,0.103,3.0,0.0
8374,1.0,0.581,64.0,2.9
8375,0.0,0.11,2.0,0.45
8376,0.0,0.11,2.0,0.45
8377,1.0,0.91,92.0,2.82
8378,1.0,1.614,150.0,4.69
8379,0.0,0.139,11.0,1.18
8380,0.0,0.124,4.0,0.0
8381,0.0,0.512,37.0,0.0
8382,0.0,0.469,24.0,8.48
8383,4.0,0.21,58.0,0.77
8384,0.0,0.278,15.0,4.51
8385,0.0,0.11,2.0,0.45
8386,0.0,0.217,10.0,3.69
8387,0.0,0.597,123.0,3.02
8388,1.0,0.728,59.0,4.54
8389,1.0,1.039,75.0,2.68
8390,4.0,0.1,1.0,1.0
8391,1.0,0.98,87.0,6.69
8392,0.0,0.11,2.0,0.45
8393,1.0,0.334,7.0,0.36
8394,1.0,1.372,114.0,4.89
8395,1.0,1.372,114.0,4.89
8396,1.0,1.148,200.0,5.2
8397,1.0,2.322,224.0,13.94
8398,2.0,0.349,92.0,2.85
8399,2.0,0.495,11.0,3.64
8400,2.0,0.424,55.0,2.56
8401,4.0,0.225,6.0,0.91
8402,1.0,1.674,75.0,3.04
8403,0.0,0.546,163.0,4.65
8404,0.0,0.135,19.0,0.0
8405,0.0,0.189,12.0,0.0
8406,1.0,1.24,213.0,4.13
8407,1.0,5.559,365.0,13.78
8408,1.0,3.686,27.0,7.95
8409,1.0,3.811,372.0,25.54
8410,0.0,0.299,16.0,0.0
8411,0.0,0.65,7.0,0.0
8412,2.0,0.57,132.0,4.48
8413,1.0,0.964,40.0,4.21
8414,0.0,0.261,8.0,0.0
8415,0.0,0.371,12.0,3.5
8416,0.0,0.11,2.0,0.45
8417,0.0,0.269,19.0,0.0
8418,0.0,0.269,19.0,0.0
8419,0.0,0.199,2.0,1.0
8420,0.0,0.108,2.0,0.64
8421,1.0,2.628,182.0,4.71
8422,4.0,0.218,17.0,1.12
8423,3.0,0.222,4.0,1.28
8424,4.0,0.21,58.0,0.77
8425,1.0,1.235,169.0,3.47
8426,0.0,0.326,189.0,4.4
8427,0.0,0.326,189.0,4.4
8428,1.0,0.919,41.0,3.95
8429,0.0,0.854,18.0,0.0
8430,1.0,0.926,49.0,4.33
8431,0.0,0.109,7.0,0.11
8432,1.0,0.642,109.0,4.94
8433,0.0,0.498,47.0,2.64
8434,0.0,0.35,18.0,2.17
8435,0.0,0.498,47.0,2.64
8436,0.0,0.144,8.0,0.61
8437,0.0,0.134,10.0,0.3
8438,1.0,3.599,390.0,7.14
8439,1.0,3.599,390.0,7.14
8440,1.0,19.469,318.0,10.93
8441,0.0,0.212,8.0,0.0
8442,0.0,4.392,1.0,0.0
8443,0.0,0.186,16.0,0.0
8444,1.0,1.092,74.0,7.32
8445,1.0,1.092,74.0,7.32
8446,1.0,0.733,122.0,5.17
8447,0.0,0.153,10.0,0.0
8448,0.0,0.126,7.0,1.21
8449,1.0,1.057,103.0,7.05
8450,0.0,0.207,43.0,0.63
8451,4.0,0.1,1.0,1.0
8452,0.0,0.35,18.0,2.17
8453,0.0,0.212,8.0,0.0
8454,0.0,0.353,14.0,0.0
8455,0.0,0.217,7.0,2.02
8456,0.0,0.397,28.0,7.16
8457,4.0,0.21,58.0,0.77
8458,0.0,0.146,4.0,1.17
8459,0.0,0.11,2.0,0.45
8460,0.0,0.217,7.0,2.02
8461,4.0,0.1,1.0,1.0
8462,0.0,0.212,21.0,0.93
8463,0.0,0.836,28.0,0.0
8464,0.0,0.395,20.0,6.58
8465,0.0,1.033,39.0,0.0
8466,0.0,0.469,24.0,8.48
8467,0.0,0.12,6.0,1.55
8468,0.0,0.546,163.0,4.65
8469,0.0,0.3,17.0,0.0
8470,4.0,0.1,1.0,1.0
8471,0.0,0.358,12.0,5.62
8472,0.0,0.106,5.0,0.0
8473,2.0,0.536,90.0,5.82
8474,0.0,0.326,189.0,4.4
8475,1.0,1.587,121.0,9.42
8476,0.0,0.237,12.0,0.0
8477,0.0,0.602,88.0,3.13
8478,1.0,1.492,210.0,10.35
8479,0.0,0.546,163.0,4.65
8480,0.0,0.212,8.0,0.0
8481,0.0,0.106,2.0,0.0
8482,1.0,1.085,143.0,7.08
8483,1.0,0.533,70.0,1.13
8484,1.0,0.649,94.0,5.66
8485,0.0,0.326,189.0,4.4
8486,1.0,0.946,134.0,5.5
8487,0.0,0.11,2.0,0.45
8488,0.0,0.191,12.0,0.0
8489,0.0,0.397,28.0,7.16
8490,0.0,0.134,13.0,0.0
8491,0.0,0.134,3.0,0.0
8492,0.0,0.175,5.0,1.4
8493,0.0,0.251,14.0,0.0
8494,0.0,0.139,11.0,1.18
8495,1.0,0.687,64.0,4.67
8496,4.0,0.1,1.0,1.0
8497,0.0,0.74,8.0,7.86
8498,2.0,0.379,27.0,4.42
8499,0.0,0.314,86.0,3.4
8500,1.0,0.99,332.0,3.04
8501,0.0,0.11,2.0,0.45
8502,0.0,0.964,19.0,9.93
8503,0.0,0.129,9.0,0.0
8504,1.0,0.98,87.0,6.69
8505,1.0,0.926,49.0,4.33
8506,2.0,0.416,88.0,2.87
8507,0.0,0.11,2.0,0.45
8508,3.0,0.247,46.0,1.82
8509,0.0,0.498,47.0,2.64
8510,2.0,0.578,120.0,3.71
8511,0.0,0.121,2.0,0.1
8512,0.0,0.601,47.0,3.29
8513,0.0,0.108,3.0,0.54
8514,0.0,0.11,2.0,0.45
8515,0.0,0.602,88.0,3.13
8516,0.0,0.251,14.0,0.0
8517,2.0,0.379,27.0,4.42
8518,0.0,0.11,2.0,0.45
8519,2.0,0.379,27.0,4.42
8520,0.0,0.217,10.0,3.69
8521,0.0,0.141,7.0,1.27
8522,0.0,0.511,26.0,3.1
8523,0.0,0.511,26.0,3.1
8524,1.0,0.808,118.0,4.72
8525,1.0,2.027,159.0,9.72
8526,3.0,0.247,46.0,1.82
8527,0.0,0.389,12.0,0.0
8528,4.0,0.125,22.0,0.19
8529,1.0,1.124,106.0,4.82
8530,0.0,0.35,18.0,2.17
8531,1.0,0.714,41.0,4.03
8532,1.0,0.714,41.0,4.03
8533,0.0,0.301,10.0,0.0
8534,4.0,0.21,58.0,0.77
8535,0.0,0.11,2.0,0.45
8536,0.0,0.227,63.0,0.84
8537,0.0,0.212,21.0,0.93
8538,0.0,0.149,7.0,1.15
8539,2.0,0.411,11.0,2.49
8540,0.0,0.362,14.0,2.14
8541,2.0,0.391,52.0,0.81
8542,4.0,0.21,58.0,0.77
8543,4.0,0.21,58.0,0.77
8544,4.0,0.1,1.0,1.0
8545,3.0,0.304,58.0,0.68
8546,3.0,0.282,80.0,1.04
8547,0.0,0.101,0.0,0.0
8548,0.0,0.297,4.0,2.86
8549,0.0,0.318,11.0,4.36
8550,0.0,0.314,86.0,3.4
8551,0.0,0.11,2.0,0.45
8552,0.0,0.326,9.0,4.88
8553,1.0,6.981,151.0,9.39
8554,0.0,1.122,96.0,7.95
8555,0.0,0.166,6.0,0.0
8556,1.0,0.793,28.0,1.67
8557,0.0,0.469,24.0,8.48
8558,0.0,0.597,123.0,3.02
8559,0.0,0.11,2.0,0.45
8560,1.0,0.641,78.0,3.29
8561,0.0,0.11,2.0,0.45
8562,3.0,0.247,46.0,1.82
8563,0.0,0.11,2.0,0.45
8564,3.0,0.343,18.0,0.0
8565,0.0,0.511,33.0,6.42
8566,0.0,0.11,2.0,0.45
8567,0.0,0.11,2.0,0.45
8568,1.0,0.846,169.0,3.56
8569,1.0,1.005,144.0,8.0
8570,0.0,0.498,47.0,2.64
8571,1.0,0.687,64.0,4.67
8572,0.0,0.326,189.0,4.4
8573,0.0,0.326,189.0,4.4
8574,0.0,0.35,18.0,2.17
8575,0.0,1.0,2.0,0.0
8576,0.0,0.189,12.0,0.0
8577,0.0,0.123,11.0,1.02
8578,0.0,0.106,2.0,0.0
8579,0.0,0.278,15.0,4.51
8580,0.0,0.11,2.0,0.45
8581,2.0,0.536,90.0,5.82
